rule,centered_month,information_month,entry_date,exit_date,horizon_days,ONI,dONI,strength,train_n,train_mean_spread,direction,direction_label,cop_return,xle_return,spread_return,model_gross_return,regime,xle_trailing_126d_return,xle_volatility_20d,is_test
S1 Strong level,2018-12,2019-02,2019-03-01,2019-03-14,10,1.1,0.10000000000000009,Strong 1.0–1.4,13,-0.0028285280651339376,-1.0,Long XLE / short COP,-0.01571449552063464,0.006859756097560954,-0.022574251618195595,0.011287125809097798,"Energy downtrend, low volatility",-0.11684058417788978,0.15835460085881012,False
S1 Strong level,2019-01,2019-03,2019-04-01,2019-04-12,10,1.0,-0.10000000000000009,Strong 1.0–1.4,14,-0.004238936890352628,-1.0,Long XLE / short COP,-0.0017780411912872163,0.015024038461538547,-0.016802079652825763,0.008401039826412882,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S1 Strong level,2023-07,2023-09,2023-10-02,2023-10-13,10,1.0,0.30000000000000004,Strong 1.0–1.4,15,-0.00507647974118417,-1.0,Long XLE / short COP,0.03842315369261473,-0.007532956685499359,0.04595611037811409,-0.022978055189057045,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S1 Strong level,2023-08,2023-10,2023-11-01,2023-11-14,10,1.3,0.30000000000000004,Strong 1.0–1.4,16,-0.0018869428587280287,-1.0,Long XLE / short COP,-0.02811428696798457,-0.011314592324740413,-0.016799694643244156,0.008399847321622078,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
S1 Strong level,2023-09,2023-11,2023-12-01,2023-12-14,10,1.5,0.19999999999999996,Very strong 1.5–1.9,17,-0.00276416355193486,-1.0,Long XLE / short COP,-0.0006954707467617949,0.003196022727272707,-0.003891493474034502,0.001945746737017251,"Energy uptrend, low volatility",0.1086662892331709,0.19942055098948733,True
S1 Strong level,2023-10,2023-12,2024-01-02,2024-01-16,10,1.7,0.19999999999999996,Very strong 1.5–1.9,18,-0.0028267929920515068,-1.0,Long XLE / short COP,-0.07280020483058802,-0.04406016818666314,-0.028740036643924882,0.014370018321962441,"Energy uptrend, low volatility",0.0503618506636061,0.18749763189145263,True
S1 Strong level,2023-11,2024-01,2024-02-01,2024-02-14,10,1.9,0.19999999999999996,Very strong 1.5–1.9,19,-0.004190647921097474,-1.0,Long XLE / short COP,-0.0197614384902971,-0.007269693719461956,-0.012491744770835145,0.006245872385417572,"Energy downtrend, low volatility",-0.025834392837683184,0.20226579759569602,True
S1 Strong level,2023-12,2024-02,2024-03-01,2024-03-14,10,2.0,0.10000000000000009,Extreme ≥2.0,20,-0.004605702763584357,-1.0,Long XLE / short COP,0.052548330404218024,0.05221300138312612,0.0003353290210919013,-0.00016766451054595066,"Energy downtrend, low volatility",-0.009310470739447685,0.1557419186189925,True
S1 Strong level,2024-01,2024-03,2024-04-01,2024-04-12,10,1.8,-0.19999999999999996,Very strong 1.5–1.9,21,-0.004370415535742631,-1.0,Long XLE / short COP,0.02499999999999969,0.01520751927341868,0.00979248072658101,-0.004896240363290505,"Energy uptrend, low volatility",0.04261672824314222,0.10936680779990915,True
S1 Strong level,2024-02,2024-04,2024-05-01,2024-05-14,10,1.5,-0.30000000000000004,Very strong 1.5–1.9,22,-0.0037266475238188286,-1.0,Long XLE / short COP,-0.02610782220533825,0.0033194132134062304,-0.02942723541874448,0.01471361770937224,"Energy uptrend, low volatility",0.12455885044422454,0.15866667262004114,True
S1 Strong level,2024-03,2024-05,2024-06-03,2024-06-14,10,1.2,-0.30000000000000004,Strong 1.0–1.4,23,-0.004844064388815596,-1.0,Long XLE / short COP,-0.05909169103733003,-0.05221229411131445,-0.00687939692601558,0.00343969846300779,"Energy uptrend, low volatility",0.12884747463031543,0.1646939065699731,True
S1 Strong level,2026-06,2026-08,2026-09-01,,10,1.4,0.4999999999999999,Strong 1.0–1.4,24,-0.004928869911198929,-1.0,Long XLE / short COP,,,,,"Energy uptrend, high volatility",0.13659619826264446,0.2344337844623667,True
S1 Strong level,2015-05,2015-07,2015-08-03,2015-08-28,20,1.0,0.09999999999999998,Strong 1.0–1.4,0,,,Insufficient training,-0.05983935742971935,-0.042103729603729545,-0.017735627825989808,,"Energy downtrend, high volatility",-0.0693224692962221,0.21192920053303027,False
S1 Strong level,2015-06,2015-08,2015-09-01,2015-09-29,20,1.2,0.19999999999999996,Strong 1.0–1.4,1,-0.017735627825989808,,Insufficient training,-0.033215694415611896,-0.0662890273265061,0.033073332910894204,,"Energy downtrend, high volatility",-0.1452129243272421,0.40075746399513396,False
S1 Strong level,2015-07,2015-09,2015-10-01,2015-10-28,20,1.4,0.19999999999999996,Strong 1.0–1.4,2,0.007668852542452198,,Insufficient training,0.1101802589049834,0.08502742820264575,0.025152830702337647,,"Energy downtrend, high volatility",-0.1996255332129966,0.26339031097000015,False
S1 Strong level,2015-08,2015-10,2015-11-02,2015-11-30,20,1.7,0.30000000000000004,Very strong 1.5–1.9,3,0.013496845262414014,1.0,Long COP / short XLE,0.01981132075471681,0.005915409642117675,0.013895911112599135,0.006947955556299568,"Energy downtrend, high volatility",-0.16519570697879715,0.2467578911886116,False
S1 Strong level,2015-09,2015-11,2015-12-01,2015-12-29,20,2.0,0.30000000000000004,Extreme ≥2.0,4,0.013596611724960295,1.0,Long COP / short XLE,-0.12284245317664355,-0.09765833724929429,-0.02518411592734926,-0.01259205796367463,"Energy downtrend, high volatility",-0.12365325094185686,0.25367759399563405,False
S1 Strong level,2015-10,2015-12,2016-01-04,2016-02-01,20,2.3,0.2999999999999998,Extreme ≥2.0,5,0.005840466194498383,1.0,Long COP / short XLE,-0.16828269769446214,-0.04862034574468077,-0.11966235194978136,-0.05983117597489068,"Energy downtrend, high volatility",-0.1770077704084153,0.31699869012749293,False
S1 Strong level,2015-11,2016-01,2016-02-01,2016-02-29,20,2.5,0.20000000000000018,Extreme ≥2.0,5,0.005840466194498383,1.0,Long COP / short XLE,-0.10838672283090955,-0.01153039832285141,-0.09685632450805814,-0.04842816225402907,"Energy downtrend, high volatility",-0.16548689221475,0.45225457747446907,False
S1 Strong level,2015-12,2016-02,2016-03-01,2016-03-29,20,2.6,0.10000000000000009,Extreme ≥2.0,7,-0.026759477926478228,-1.0,Long XLE / short COP,0.16289991194599263,0.09231950927840038,0.07058040266759225,-0.03529020133379612,"Energy downtrend, high volatility",-0.10507829680825687,0.3239366461194944,False
S1 Strong level,2016-01,2016-03,2016-04-01,2016-04-28,20,2.5,-0.10000000000000009,Extreme ≥2.0,8,-0.014591992852219418,-1.0,Long XLE / short COP,0.21020563594821007,0.11164090759618528,0.09856472835202479,-0.049282364176012394,"Energy uptrend, high volatility",0.05211410952349649,0.24815211344629062,False
S1 Strong level,2016-02,2016-04,2016-05-02,2016-05-27,20,2.2,-0.2999999999999998,Extreme ≥2.0,9,-0.0020190238295256175,-1.0,Long XLE / short COP,-0.06253762279439679,-0.0037102997922230374,-0.05882732300217375,0.029413661501086874,"Energy uptrend, high volatility",0.020193141823793503,0.21604248566127512,False
S1 Strong level,2016-03,2016-05,2016-06-01,2016-06-28,20,1.7,-0.5000000000000002,Very strong 1.5–1.9,10,-0.00769985374679043,-1.0,Long XLE / short COP,-0.03274152640073802,0.009868558137548611,-0.04261008453828663,0.021305042269143315,"Energy uptrend, high volatility",0.0029164461998738567,0.1743690634882541,False
S1 Strong level,2016-04,2016-06,2016-07-01,2016-07-29,20,1.1,-0.5999999999999999,Strong 1.0–1.4,11,-0.010873511091471904,-1.0,Long XLE / short COP,-0.06342850982771753,-0.011443661971831331,-0.051984847855886196,0.025992423927943098,"Energy uptrend, high volatility",0.15195116974877254,0.26911408964981987,False
S1 Strong level,2018-11,2019-01,2019-02-01,2019-03-01,20,1.0,0.19999999999999996,Strong 1.0–1.4,12,-0.01429945582183976,-1.0,Long XLE / short COP,0.01327612262721889,0.03071195905072166,-0.01743583642350277,0.008717918211751385,"Energy downtrend, high volatility",-0.1594603867061406,0.20094214613750863,False
S1 Strong level,2018-12,2019-02,2019-03-01,2019-03-28,20,1.1,0.10000000000000009,Strong 1.0–1.4,12,-0.01429945582183976,-1.0,Long XLE / short COP,-0.01042737553238382,0.01736549581892155,-0.02779287135130537,0.013896435675652685,"Energy downtrend, low volatility",-0.11684058417788978,0.15835460085881012,False
S1 Strong level,2019-01,2019-03,2019-04-01,2019-04-29,20,1.0,-0.10000000000000009,Strong 1.0–1.4,14,-0.015487298402634662,-1.0,Long XLE / short COP,-0.07171432804859956,-0.006009615384615308,-0.06570471266398425,0.03285235633199213,"Energy downtrend, high volatility",-0.11431357955505528,0.17463665377502027,False
S1 Strong level,2023-07,2023-09,2023-10-02,2023-10-27,20,1.0,0.30000000000000004,Strong 1.0–1.4,15,-0.01883512602005797,-1.0,Long XLE / short COP,-0.020292747837657887,-0.062479228979727686,0.0421864811420698,-0.0210932405710349,"Energy uptrend, high volatility",0.11683917562323654,0.20841994980178302,True
S1 Strong level,2023-08,2023-10,2023-11-01,2023-11-29,20,1.3,0.30000000000000004,Strong 1.0–1.4,16,-0.015021275572424983,-1.0,Long XLE / short COP,-0.041320627364905604,-0.019946343170418768,-0.021374284194486837,0.010687142097243418,"Energy uptrend, high volatility",0.07546863659629555,0.24172431105719422,True
